year,category,full_name,show,won,tmdb_actor_id,tmdb_show_id
2008,FEMALE LEAD ROLE,MARION COTILLARD,LA VIE EN ROSE,False,8293,1407
2008,FEMALE SUPPORTING ROLE,RUBY DEE,AMERICAN GANGSTER,True,15532,4982
2008,FEMALE SUPPORTING ROLE,AMY RYAN,GONE BABY GONE,False,39388,4771
2008,FEMALE SUPPORTING ROLE,CATE BLANCHETT,I'M NOT THERE,False,112,3902
2008,FEMALE SUPPORTING ROLE,CATHERINE KEENER,INTO THE WILD,False,2229,5915
2008,FEMALE SUPPORTING ROLE,TILDA SWINTON,MICHAEL CLAYTON,False,3063,4566
2008,FEMALE TV MOVIE OR MINISERIES,ANNA PAQUIN,BURY MY HEART AT WOUNDED KNEE,False,10690,13470
2008,FEMALE TV MOVIE OR MINISERIES,QUEEN LATIFAH,LIFE SUPPORT,True,15758,712658
2008,FEMALE TV MOVIE OR MINISERIES,ELLEN BURSTYN,THE COMPANY,False,9560,327190
2008,FEMALE TV MOVIE OR MINISERIES,VANESSA REDGRAVE,THE FEVER,False,13333,419345
2008,FEMALE TV MOVIE OR MINISERIES,DEBRA MESSING,THE STARTER WIFE,False,23959,5900
2008,FEMALE TV MOVIE OR MINISERIES,GENA ROWLANDS,WHAT IF GOD WERE THE SUN,False,4800,
2008,LIFE ACHIEVEMENT,CHARLES DURNING,,True,1466,
2008,MALE COMEDY SERIES,ALEC BALDWIN,30 ROCK,True,7447,262438
2008,MALE COMEDY SERIES,JEREMY PIVEN,ENTOURAGE,False,12799,1940
2008,MALE COMEDY SERIES,RICKY GERVAIS,EXTRAS,False,17835,386277
2008,MALE COMEDY SERIES,TONY SHALHOUB,MONK,False,4252,23903
2008,MALE COMEDY SERIES,STEVE CARELL,THE OFFICE,False,4495,573134
2008,MALE DRAMA SERIES,JAMES SPADER,BOSTON LEGAL,False,13548,4598
2008,MALE DRAMA SERIES,MICHAEL C. HALL,DEXTER,False,53820,1405
2008,MALE DRAMA SERIES,HUGH LAURIE,HOUSE,False,41419,84427
2008,MALE DRAMA SERIES,JON HAMM,MAD MEN,False,65717,1130465
2008,MALE DRAMA SERIES,JAMES GANDOLFINI,THE SOPRANOS,True,4691,
2008,MALE LEAD ROLE,VIGGO MORTENSEN,EASTERN PROMISES,False,110,2252
2008,MALE LEAD ROLE,EMILE HIRSCH,INTO THE WILD,False,46593,5915
2008,MALE LEAD ROLE,RYAN GOSLING,LARS AND THE REAL GIRL,False,30614,6615
2008,MALE LEAD ROLE,GEORGE CLOONEY,MICHAEL CLAYTON,False,1461,4566
2008,MALE LEAD ROLE,DANIEL DAY-LEWIS,THERE WILL BE BLOOD,True,11856,7345
2008,MALE SUPPORTING ROLE,HAL HOLBROOK,INTO THE WILD,False,11066,5915
2008,MALE SUPPORTING ROLE,TOM WILKINSON,MICHAEL CLAYTON,False,207,4566
2008,MALE SUPPORTING ROLE,JAVIER BARDEM,NO COUNTRY FOR OLD MEN,True,3810,6977
2008,MALE SUPPORTING ROLE,TOMMY LEE JONES,NO COUNTRY FOR OLD MEN,False,2176,6977
2008,MALE SUPPORTING ROLE,CASEY AFFLECK,THE ASSINATION OF JESSE JAMES BY THE COWARD ROBERT FORD,False,1893,
2008,MALE TV MOVIE OR MINISERIES,KEVIN KLINE,AS YOU LIKE IT,True,8945,19103
2008,MALE TV MOVIE OR MINISERIES,SAM SHEPARD,RUFFIAN,False,9880,
2008,MALE TV MOVIE OR MINISERIES,JOHN TURTURRO,THE BRONX IS BURNING,False,1241,
2008,MALE TV MOVIE OR MINISERIES,OLIVER PLATT,THE BRONX IS BURNING,False,17485,
2008,MALE TV MOVIE OR MINISERIES,MICHAEL KEATON,THE COMPANY,False,2232,327190
2008,STUNT ENSEMBLE IN A MOTION PICTURE,,300,False,,765620
2008,STUNT ENSEMBLE IN A MOTION PICTURE,,I AM LEGEND,False,,6479
2008,STUNT ENSEMBLE IN A MOTION PICTURE,,PIRATES OF THE CARIBBEAN: AT WORLD'S END,False,,
2008,STUNT ENSEMBLE IN A MOTION PICTURE,,THE BOURNE ULTIMATUM,True,,2503
2008,STUNT ENSEMBLE IN A MOTION PICTURE,,THE KINGDOM,False,,4349
2008,STUNT ENSEMBLE IN A TELEVISION SERIES,,24,True,,65391
2008,STUNT ENSEMBLE IN A TELEVISION SERIES,,HEROES,False,,75955
2008,STUNT ENSEMBLE IN A TELEVISION SERIES,,LOST,False,,80797
2008,STUNT ENSEMBLE IN A TELEVISION SERIES,,ROME,False,,841423
2008,STUNT ENSEMBLE IN A TELEVISION SERIES,,THE UNIT,False,,21641
2007,CAST IN A MOTION PICTURE,ADRIANA BARRAZA,BABEL,False,,1164
2007,CAST IN A MOTION PICTURE,BRAD PITT,BABEL,False,,1164
2007,CAST IN A MOTION PICTURE,CATE BLANCHETT,BABEL,False,,1164
2007,CAST IN A MOTION PICTURE,GAEL GARCÍA BERNAL,BABEL,False,,1164
2007,CAST IN A MOTION PICTURE,KÔJI YAKUSHO,BABEL,False,,1164
2007,CAST IN A MOTION PICTURE,RINKO KIKUCHI,BABEL,False,,1164
2007,CAST IN A MOTION PICTURE,ANTHONY HOPKINS,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,ASHTON KUTCHER,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,BRIAN GERAGHTY,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,CHRISTIAN SLATER,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,DAVID KRUMHOLTZ,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,DEMI MOORE,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,ELIJAH WOOD,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,EMILIO ESTEVEZ,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,FREDDY RODRIGUEZ,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,HARRY BELAFONTE,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,HEATHER GRAHAM,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,HELEN HUNT,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,JACOB VARGAS,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,JOSHUA JACKSON,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,JOY BRYANT,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,LAURENCE FISHBURNE,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,LINDSAY LOHAN,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,MARTIN SHEEN,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,MARY ELIZABETH WINSTEAD,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,NICK CANNON,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,SHARON STONE,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,SHIA LaBOEUF,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,SVETLANA METKINA,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,WILLIAM H. MACY,BOBBY,False,,10741
2007,CAST IN A MOTION PICTURE,ANIKA NONI ROSE,DREAMGIRLS,False,,1125
2007,CAST IN A MOTION PICTURE,BEYONCÉ KNOWLES,DREAMGIRLS,False,,1125
2007,CAST IN A MOTION PICTURE,DANNY GLOVER,DREAMGIRLS,False,,1125
2007,CAST IN A MOTION PICTURE,EDDIE MURPHY,DREAMGIRLS,False,,1125
2007,CAST IN A MOTION PICTURE,JAMIE FOXX,DREAMGIRLS,False,,1125
2007,CAST IN A MOTION PICTURE,JENNIFER HUDSON,DREAMGIRLS,False,,1125
2007,CAST IN A MOTION PICTURE,KEITH ROBINSON,DREAMGIRLS,False,,1125
2007,CAST IN A MOTION PICTURE,ABIGAIL BRESLIN,LITTLE MISS SUNSHINE,True,,773
2007,CAST IN A MOTION PICTURE,ALAN ARKIN,LITTLE MISS SUNSHINE,True,,773
2007,CAST IN A MOTION PICTURE,GREG KINNEAR,LITTLE MISS SUNSHINE,True,,773
2007,CAST IN A MOTION PICTURE,PAUL DANO,LITTLE MISS SUNSHINE,True,,773
2007,CAST IN A MOTION PICTURE,STEVE CARELL,LITTLE MISS SUNSHINE,True,,773
2007,CAST IN A MOTION PICTURE,TONI COLLETTE,LITTLE MISS SUNSHINE,True,,773
2007,CAST IN A MOTION PICTURE,ALEC BALDWIN,THE DEPARTED,False,,1422
2007,CAST IN A MOTION PICTURE,ANTHONY ANDERSON,THE DEPARTED,False,,1422
2007,CAST IN A MOTION PICTURE,JACK NICHOLSON,THE DEPARTED,False,,1422
2007,CAST IN A MOTION PICTURE,LEONARDO DiCAPRIO,THE DEPARTED,False,,1422
2007,CAST IN A MOTION PICTURE,MARK WAHLBERG,THE DEPARTED,False,,1422
2007,CAST IN A MOTION PICTURE,MARTIN SHEEN,THE DEPARTED,False,,1422
2007,CAST IN A MOTION PICTURE,MATT DAMON,THE DEPARTED,False,,1422
2007,CAST IN A MOTION PICTURE,RAY WINSTONE,THE DEPARTED,False,,1422
2007,CAST IN A MOTION PICTURE,VERA FARMIGA,THE DEPARTED,False,,1422
2007,ENSEMBLE IN A COMEDY SERIES,,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,ALFRE WOODARD,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,ANDREA BOWEN,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,BRENDA STRONG,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,BRENT KINSMAN,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,DOUG SAVANT,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,DOUGRAY SCOTT,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,EVA LONGORIA,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,FELICITY HUFFMAN,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,JAMES DENTON,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,JOSH HENDERSON,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,JOY LAUREN,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,KATHRYN JOOSTEN,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,KIERSTEN WARREN,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,KYLE MacLACHLAN,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,LAURIE METCALF,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,MARCIA CROSS,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,MEHCAD BROOKS,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,NASHAWN KEARSE,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,NICOLLETTE SHERIDAN,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,RICARDO ANTONIO CHAVIRA,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,RICHARD BURGI,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,SHANE KINSMAN,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,SHAWN PYFROM,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,TERI HATCHER,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,ZANE HUETT,DESPERATE HOUSEWIVES,False,,321458
2007,ENSEMBLE IN A COMEDY SERIES,,ENTOURAGE,False,,1940
2007,ENSEMBLE IN A COMEDY SERIES,ADRIAN GRENIER,ENTOURAGE,False,,1940
2007,ENSEMBLE IN A COMEDY SERIES,DEBI MAZAR,ENTOURAGE,False,,1940
2007,ENSEMBLE IN A COMEDY SERIES,JEREMY PIVEN,ENTOURAGE,False,,1940
2007,ENSEMBLE IN A COMEDY SERIES,JERRY FERRARA,ENTOURAGE,False,,1940
2007,ENSEMBLE IN A COMEDY SERIES,KEVIN CONNOLLY,ENTOURAGE,False,,1940
2007,ENSEMBLE IN A COMEDY SERIES,KEVIN DILLON,ENTOURAGE,False,,1940
2007,ENSEMBLE IN A COMEDY SERIES,PERREY REEVES,ENTOURAGE,False,,1940
2007,ENSEMBLE IN A COMEDY SERIES,REX LEE,ENTOURAGE,False,,1940
2007,ENSEMBLE IN A COMEDY SERIES,,THE OFFICE,True,,573134
2007,ENSEMBLE IN A COMEDY SERIES,ANGELA KINSEY,THE OFFICE,True,,573134
2007,ENSEMBLE IN A COMEDY SERIES,B.J. NOVAK,THE OFFICE,True,,573134
2007,ENSEMBLE IN A COMEDY SERIES,BRIAN BAUMGARTNER,THE OFFICE,True,,573134
2007,ENSEMBLE IN A COMEDY SERIES,CREED BRATTON,THE OFFICE,True,,573134
2007,ENSEMBLE IN A COMEDY SERIES,DAVID DENMAN,THE OFFICE,True,,573134
2007,ENSEMBLE IN A COMEDY SERIES,JENNA FISCHER,THE OFFICE,True,,573134
2007,ENSEMBLE IN A COMEDY SERIES,JOHN KRASINSKI,THE OFFICE,True,,573134
2007,ENSEMBLE IN A COMEDY SERIES,KATE FLANNERY,THE OFFICE,True,,573134
2007,ENSEMBLE IN A COMEDY SERIES,LESLIE DAVID BAKER,THE OFFICE,True,,573134
2007,ENSEMBLE IN A COMEDY SERIES,MELORA HARDIN,THE OFFICE,True,,573134
2007,ENSEMBLE IN A COMEDY SERIES,MINDY KALING,THE OFFICE,True,,573134
2007,ENSEMBLE IN A COMEDY SERIES,OSCAR NUÑEZ,THE OFFICE,True,,573134
2007,ENSEMBLE IN A COMEDY SERIES,PAUL LIEBERSTEIN,THE OFFICE,True,,573134
2007,ENSEMBLE IN A COMEDY SERIES,PHYLLIS SMITH,THE OFFICE,True,,573134
2007,ENSEMBLE IN A COMEDY SERIES,RAINN WILSON,THE OFFICE,True,,573134
2007,ENSEMBLE IN A COMEDY SERIES,STEVE CARELL,THE OFFICE,True,,573134
2007,ENSEMBLE IN A COMEDY SERIES,,UGLY BETTY,False,,4626
2007,ENSEMBLE IN A COMEDY SERIES,ALAN DALE,UGLY BETTY,False,,4626
2007,ENSEMBLE IN A COMEDY SERIES,AMERICA FERRERA,UGLY BETTY,False,,4626
2007,ENSEMBLE IN A COMEDY SERIES,ANA ORTIZ,UGLY BETTY,False,,4626
2007,ENSEMBLE IN A COMEDY SERIES,ASHLEY JENSEN,UGLY BETTY,False,,4626
2007,ENSEMBLE IN A COMEDY SERIES,BECKI NEWTON,UGLY BETTY,False,,4626
2007,ENSEMBLE IN A COMEDY SERIES,ERIC MABIUS,UGLY BETTY,False,,4626
2007,ENSEMBLE IN A COMEDY SERIES,KEVIN SUSSMAN,UGLY BETTY,False,,4626
2007,ENSEMBLE IN A COMEDY SERIES,MARK INDELICATO,UGLY BETTY,False,,4626
2007,ENSEMBLE IN A COMEDY SERIES,MICHAEL URIE,UGLY BETTY,False,,4626
2007,ENSEMBLE IN A COMEDY SERIES,TONY PLANA,UGLY BETTY,False,,4626
2007,ENSEMBLE IN A COMEDY SERIES,VANESSA WILLIAMS,UGLY BETTY,False,,4626
2007,ENSEMBLE IN A COMEDY SERIES,,WEEDS,False,,1207928
2007,ENSEMBLE IN A COMEDY SERIES,ALEXANDER GOULD,WEEDS,False,,1207928
2007,ENSEMBLE IN A COMEDY SERIES,ELIZABETH PERKINS,WEEDS,False,,1207928
2007,ENSEMBLE IN A COMEDY SERIES,HUNTER PARRISH,WEEDS,False,,1207928
2007,ENSEMBLE IN A COMEDY SERIES,JUSTIN KIRK,WEEDS,False,,1207928
2007,ENSEMBLE IN A COMEDY SERIES,KEVIN NEALON,WEEDS,False,,1207928
2007,ENSEMBLE IN A COMEDY SERIES,MARTIN DONOVAN,WEEDS,False,,1207928
2007,ENSEMBLE IN A COMEDY SERIES,MARY-LOUISE PARKER,WEEDS,False,,1207928
2007,ENSEMBLE IN A COMEDY SERIES,ROMANY MALCO,WEEDS,False,,1207928
2007,ENSEMBLE IN A COMEDY SERIES,TONYE PATANO,WEEDS,False,,1207928
2007,ENSEMBLE IN A DRAMA SERIES,,24,False,,65391
2007,ENSEMBLE IN A DRAMA SERIES,GLENN MORSHOWER,24,False,,65391
2007,ENSEMBLE IN A DRAMA SERIES,GREGORY ITZIN,24,False,,65391
2007,ENSEMBLE IN A DRAMA SERIES,JAMES MORRISON,24,False,,65391
2007,ENSEMBLE IN A DRAMA SERIES,JAYNE ATKINSON,24,False,,65391
2007,ENSEMBLE IN A DRAMA SERIES,JEAN SMART,24,False,,65391
2007,ENSEMBLE IN A DRAMA SERIES,JUDE CICCOLELLA,24,False,,65391
2007,ENSEMBLE IN A DRAMA SERIES,KIEFER SUTHERLAND,24,False,,65391
2007,ENSEMBLE IN A DRAMA SERIES,KIM RAVER,24,False,,65391
2007,ENSEMBLE IN A DRAMA SERIES,LOUIS LOMBARDI,24,False,,65391
2007,ENSEMBLE IN A DRAMA SERIES,MARY LYNN RAJSKUB,24,False,,65391
2007,ENSEMBLE IN A DRAMA SERIES,ROGER CROSS,24,False,,65391
2007,ENSEMBLE IN A DRAMA SERIES,,BOSOTN LEGAL,False,,
2007,ENSEMBLE IN A DRAMA SERIES,CANDICE BERGEN,BOSTON LEGAL,False,,4598
2007,ENSEMBLE IN A DRAMA SERIES,CRAIG BIERKO,BOSTON LEGAL,False,,4598
2007,ENSEMBLE IN A DRAMA SERIES,JAMES SPADER,BOSTON LEGAL,False,,4598
2007,ENSEMBLE IN A DRAMA SERIES,JULIE BOWEN,BOSTON LEGAL,False,,4598
2007,ENSEMBLE IN A DRAMA SERIES,MARK VALLEY,BOSTON LEGAL,False,,4598
2007,ENSEMBLE IN A DRAMA SERIES,RENE AUBERJONOIS,BOSTON LEGAL,False,,4598
2007,ENSEMBLE IN A DRAMA SERIES,WILLIAM SHATNER,BOSTON LEGAL,False,,4598
2007,ENSEMBLE IN A DRAMA SERIES,,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,ANNA GUNN,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,BRAD DOURIF,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,BREE SEANNA WALL,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,BRENT SEXTON,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,BRIAN COX,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,DAYTON CALLIE,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,GERALD MCRANEY,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,IAN McSHANE,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,JEFFREY JONES,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,JIM BEAVER,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,JOHN HAWKES,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,KIM DICKENS,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,LEON RIPPY,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,MOLLY PARKER,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,PAULA MALCOMSON,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,POWERS BOOTHE,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,ROBIN WEIGERT,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,SEAN BRIDGERS,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,TIMOTHY OLYPHANT,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,TITUS WELLIVER,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,W. EARL BROWN,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,WILLIAM SANDERSON,DEADWOOD,False,,87877
2007,ENSEMBLE IN A DRAMA SERIES,,GREY'S ANATOMY,True,,1416
2007,ENSEMBLE IN A DRAMA SERIES,CHANDRA WILSON,GREY'S ANATOMY,True,,1416
2007,ENSEMBLE IN A DRAMA SERIES,ELLEN POMPEO,GREY'S ANATOMY,True,,1416
2007,ENSEMBLE IN A DRAMA SERIES,ERIC DANE,GREY'S ANATOMY,True,,1416
2007,ENSEMBLE IN A DRAMA SERIES,ISAIAH WASHINGTON,GREY'S ANATOMY,True,,1416
2007,ENSEMBLE IN A DRAMA SERIES,"JAMES PICKENS, JR.",GREY'S ANATOMY,True,,1416
2007,ENSEMBLE IN A DRAMA SERIES,JUSTIN CHAMBERS,GREY'S ANATOMY,True,,1416
2007,ENSEMBLE IN A DRAMA SERIES,KATE WALSH,GREY'S ANATOMY,True,,1416
2007,ENSEMBLE IN A DRAMA SERIES,KATHERINE HEIGL,GREY'S ANATOMY,True,,1416
2007,ENSEMBLE IN A DRAMA SERIES,PATRICK DEMPSEY,GREY'S ANATOMY,True,,1416
2007,ENSEMBLE IN A DRAMA SERIES,SANDRA OH,GREY'S ANATOMY,True,,1416
2007,ENSEMBLE IN A DRAMA SERIES,SARA RAMIREZ,GREY'S ANATOMY,True,,1416
2007,ENSEMBLE IN A DRAMA SERIES,T.R. KNIGHT,GREY'S ANATOMY,True,,1416
2007,ENSEMBLE IN A DRAMA SERIES,,THE SOPRANOS,False,,1398
2007,ENSEMBLE IN A DRAMA SERIES,AIDA TURTURRO,THE SOPRANOS,False,,1398
2007,ENSEMBLE IN A DRAMA SERIES,DAN GRIMALDI,THE SOPRANOS,False,,1398
2007,ENSEMBLE IN A DRAMA SERIES,DOMINIC CHIANESE,THE SOPRANOS,False,,1398
2007,ENSEMBLE IN A DRAMA SERIES,EDIE FALCO,THE SOPRANOS,False,,1398
2007,ENSEMBLE IN A DRAMA SERIES,FRANK VINCENT,THE SOPRANOS,False,,1398
2007,ENSEMBLE IN A DRAMA SERIES,JAMES GANDOLFINI,THE SOPRANOS,False,,1398
2007,ENSEMBLE IN A DRAMA SERIES,JAMIE-LYNN SIGLER,THE SOPRANOS,False,,1398
2007,ENSEMBLE IN A DRAMA SERIES,JOSEPH R. GANNASCOLI,THE SOPRANOS,False,,1398
2007,ENSEMBLE IN A DRAMA SERIES,LORRAINE BRACCO,THE SOPRANOS,False,,1398
2007,ENSEMBLE IN A DRAMA SERIES,MAX CASELLA,THE SOPRANOS,False,,1398
2007,ENSEMBLE IN A DRAMA SERIES,MICHAEL IMPERIOLI,THE SOPRANOS,False,,1398
2007,ENSEMBLE IN A DRAMA SERIES,ROBERT ILER,THE SOPRANOS,False,,1398
2007,ENSEMBLE IN A DRAMA SERIES,SHARON ANGELA,THE SOPRANOS,False,,1398
2007,ENSEMBLE IN A DRAMA SERIES,STEVEN R. SCHIRRIPA,THE SOPRANOS,False,,1398
2007,ENSEMBLE IN A DRAMA SERIES,STEVEN VAN ZANDT,THE SOPRANOS,False,,1398
2007,ENSEMBLE IN A DRAMA SERIES,TONY SIRICO,THE SOPRANOS,False,,1398
2007,FEMALE COMEDY SERIES,FELICITY HUFFMAN,DESPERATE HOUSEWIVES,False,7427,321458
2007,FEMALE COMEDY SERIES,JAIME PRESSLY,MY NAME IS EARL,False,56824,2317
2007,FEMALE COMEDY SERIES,JULIA LOUIS-DREYFUS,THE NEW ADVENTURES OF OLD CHRISTINE,False,15886,4402
2007,FEMALE COMEDY SERIES,AMERICA FERRERA,UGLY BETTY,True,59174,4626
2007,FEMALE COMEDY SERIES,MARY-LOUISE PARKER,WEEDS,False,18248,1207928
2007,FEMALE COMEDY SERIES,MEGAN MULLALLY,WILL & GRACE,False,52119,519120
2007,FEMALE DRAMA SERIES,CHANDRA WILSON,GREY'S ANATOMY,True,171075,1416
2007,FEMALE DRAMA SERIES,MARISKA HARGITAY,LAW & ORDER: SVU,False,6240,2734
2007,FEMALE DRAMA SERIES,PATRICIA ARQUETTE,MEDIUM,False,4687,71511
2007,FEMALE DRAMA SERIES,KYRA SEDGWICK,THE CLOSER,False,26467,79628
2007,FEMALE DRAMA SERIES,EDIE FALCO,THE SOPRANOS,False,36190,1398
2007,FEMALE LEAD ROLE,KATE WINSLET,LITTLE CHILDREN,False,204,1440
2007,FEMALE LEAD ROLE,JUDI DENCH,NOTES ON A SCANDAL,False,5309,1259
2007,FEMALE LEAD ROLE,MERYL STREEP,THE DEVIL WEARS PRADA,False,5064,350
2007,FEMALE LEAD ROLE,HELEN MIRREN,THE QUEEN,True,15735,1165
2007,FEMALE LEAD ROLE,PENÉLOPE CRUZ,VOLVER,False,955,219
2007,FEMALE SUPPORTING ROLE,ADRIANA BARRAZA,BABEL,False,270,1164
2007,FEMALE SUPPORTING ROLE,RINKO KIKUCHI,BABEL,False,18054,1164
2007,FEMALE SUPPORTING ROLE,JENNIFER HUDSON,DREAMGIRLS,True,15565,1125
2007,FEMALE SUPPORTING ROLE,ABIGAIL BRESLIN,LITTLE MISS SUNSHINE,False,17140,773
2007,FEMALE SUPPORTING ROLE,CATE BLANCHETT,NOTES ON A SCANDAL,False,112,1259
2007,FEMALE TV MOVIE OR MINISERIES,GRETA SCACCHI,BROKEN TRAIL,False,21245,275631
2007,FEMALE TV MOVIE OR MINISERIES,HELEN MIRREN,ELIZABETH I,True,15735,4517
2007,FEMALE TV MOVIE OR MINISERIES,SHIRLEY JONES,HIDDEN PLACES,False,60158,
2007,FEMALE TV MOVIE OR MINISERIES,ANNETTE BENING,MRS. HARRIS,False,516,
2007,FEMALE TV MOVIE OR MINISERIES,CLORIS LEACHMAN,MRS. HARRIS,False,9599,
2007,LIFE ACHIEVEMENT,JULIE ANDREWS,,True,5823,
2007,MALE COMEDY SERIES,ALEC BALDWIN,30 ROCK,True,7447,262438
2007,MALE COMEDY SERIES,JEREMY PIVEN,ENTOURAGE,False,12799,1940
2007,MALE COMEDY SERIES,TONY SHALHOUB,MONK,False,4252,23903
2007,MALE COMEDY SERIES,JASON LEE,MY NAME IS EARL,False,11662,2317
2007,MALE COMEDY SERIES,STEVE CARELL,THE OFFICE,False,4495,573134
2007,MALE DRAMA SERIES,KIEFER SUTHERLAND,24,False,2628,65391
2007,MALE DRAMA SERIES,JAMES SPADER,BOSTON LEGAL,False,13548,4598
2007,MALE DRAMA SERIES,MICHAEL C. HALL,DEXTER,False,53820,1405
2007,MALE DRAMA SERIES,HUGH LAURIE,HOUSE,True,41419,84427
2007,MALE DRAMA SERIES,JAMES GANDOLFINI,THE SOPRANOS,False,4691,1398
2007,MALE LEAD ROLE,LEONARDO DICAPRIO,BLOOD DIAMOND,False,6193,1372
2007,MALE LEAD ROLE,RYAN GOSLING,HALF NELSON,False,30614,7859
2007,MALE LEAD ROLE,WILL SMITH,PURSUIT OF HAPPYNESS,False,2888,1402
2007,MALE LEAD ROLE,FOREST WHITAKER,THE LAST KING OF SCOTLAND,True,2178,1523
2007,MALE LEAD ROLE,PETER O'TOOLE,VENUS,False,11390,13771
